User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Maxtorux,@jeudi_fautstair,2024-02-08T12:52:31.000Z,"Maxtorux
@jeudi_fautstair
·
Feb 8Replying to 
@TotalEnergies
 and 
@Clemence_Guette",,,
christelle perverie,@CPerverie,2024-02-08T12:35:59.000Z,"christelle perverie
@CPerverie
·
Feb 8Le Figaro - à lire : Le PDG de TotalEnergies se dit «choqué» qu’une commission parlementaire enquête sur son entreprise",,,
Zega,@SylvainAgez,2024-02-08T12:41:03.000Z,"Zega
@SylvainAgez
·
Feb 8Replying to 
@MathildePanot
 and 
@TotalEnergies",1,,2
alain fourrier,@AlainFourrier,2024-02-08T12:44:06.000Z,"alain fourrier
@AlainFourrier
·
Feb 8Replying to 
@Portes_Thomas
 and 
@TotalEnergies",,,2
Albatraud,@albatraud,2024-02-08T12:26:56.000Z,"Albatraud
@albatraud
·
Feb 8Replying to 
@MathildePanot
 and 
@TotalEnergies",1,,1
Bambou1958,@BillouxMireille,2024-02-08T12:23:26.000Z,"Bambou1958
@BillouxMireille
·
Feb 8Replying to 
@MathildePanot
 and 
@TotalEnergies",,,13
To earn,@summarynews_,2024-02-08T12:20:58.000Z,"To earn
@summarynews_
·
Feb 8TotalEnergies SE 2023 Q4 Earnings Call Presentation",,,
Captain F.L.A,@TheFla1,2024-02-08T12:17:39.000Z,"Captain F.L.A
@TheFla1
·
Feb 8Replying to 
@SophiePoiret3",,,
Nicolas,@Nicolas40071616,2024-02-08T12:15:54.000Z,"Nicolas
@Nicolas40071616
·
Feb 8Replying to 
@MathildePanot
 and 
@TotalEnergies",1,,4
Gamesitas trader,@gamesitas15e,2024-02-08T12:13:57.000Z,"Gamesitas trader
@gamesitas15e
·
Feb 8Totalenergies Se: DZ Bank AG Research mantiene su recomendación de comprar con un precio objetivo reducido de 73 EUR a 69 EUR.

Mediobanca mantiene su recomendación neutral con un precio objetivo reducido de 66 a 64,50 euros.",1,,
Normalien,@scazensen,2024-02-08T12:04:30.000Z,"Normalien
@scazensen
·
Feb 8Replying to 
@MathildePanot
 and 
@TotalEnergies",,,
